"message","timestamp","unique_key"
"DL, [01:01:00:02:03], 100","23/05/2018, 23:42:59","23/05/2018, 23:42:59219"
"DL, [01:01:00:01:01], 100","23/05/2018, 23:43:01","23/05/2018, 23:43:01220"
"DL, [01:01:01:03:02], 100","23/05/2018, 23:43:02","23/05/2018, 23:43:02221"
"KBR, [01:05:14],  1","23/05/2018, 23:43:04","23/05/2018, 23:43:04222"
"KBP, [01:05:14],  5","23/05/2018, 23:43:07","23/05/2018, 23:43:07223"
"DL, [01:01:00:02:03],   0","23/05/2018, 23:43:08","23/05/2018, 23:43:08224"
"DL, [01:01:00:01:01],   0","23/05/2018, 23:43:10","23/05/2018, 23:43:10225"
"DL, [01:01:01:03:02],   0","23/05/2018, 23:43:11","23/05/2018, 23:43:11226"
"KBR, [01:05:14],  5","23/05/2018, 23:43:12","23/05/2018, 23:43:12227"
"KBP, [01:04:20],  4","19/05/2018, 21:00:38","19/05/2018, 21:00:3860"
"KBR, [01:04:20],  4","19/05/2018, 21:00:39","19/05/2018, 21:00:3961"
"KBP, [01:04:20],  3","19/05/2018, 21:00:40","19/05/2018, 21:00:4062"
"DL, [01:01:02:05:01], 100","19/05/2018, 21:00:41","19/05/2018, 21:00:4163"
"DL, [01:01:01:03:01], 100","19/05/2018, 21:00:42","19/05/2018, 21:00:4264"
"P, [01:04:17],  1","01/05/2018, 21:20:30","01/05/2018, 21:20:301936"
"DL, [01:01:02:06:03], 100","01/05/2018, 21:20:31","01/05/2018, 21:20:311937"
"DL, [01:01:02:08:03], 100","01/05/2018, 21:20:32","01/05/2018, 21:20:321938"
"DL, [01:01:02:06:04], 100","01/05/2018, 21:20:34","01/05/2018, 21:20:341939"
"KBR, [01:04:17],  1","01/05/2018, 21:20:35","01/05/2018, 21:20:351940"
"KBP, [01:04:20],  3","01/05/2018, 21:20:37","01/05/2018, 21:20:371941"
"DL, [01:01:02:05:01], 100","01/05/2018, 21:20:38","01/05/2018, 21:20:381942"
"DL, [01:01:01:03:01], 100","01/05/2018, 21:20:39","01/05/2018, 21:20:391943"
"KBR, [01:04:20],  3","01/05/2018, 21:20:40","01/05/2018, 21:20:401944"
"DL, [01:01:00:08:02], 100","14/06/2018, 22:29:54","14/06/2018, 22:29:54103"
"DL, [01:01:02:04:01], 100","14/06/2018, 22:29:55","14/06/2018, 22:29:55104"
"KBR, [01:04:05],  3","14/06/2018, 22:29:56","14/06/2018, 22:29:56105"
"KBR, [01:05:10],  5","17/05/2018, 23:22:29","17/05/2018, 23:22:2934"
"KBP, [01:04:20],  4","12/05/2018, 19:50:14","12/05/2018, 19:50:1425"
"DL, [01:01:02:05:01],   0","12/05/2018, 19:50:15","12/05/2018, 19:50:1526"
"DL, [01:01:01:03:01],   0","12/05/2018, 19:50:17","12/05/2018, 19:50:1727"
"KBR, [01:04:20],  4","12/05/2018, 19:50:18","12/05/2018, 19:50:1828"
"KBP, [01:04:06], 23","06/05/2018, 23:28:02","06/05/2018, 23:28:021279"
"KBH, [01:04:06], 23","06/05/2018, 23:28:03","06/05/2018, 23:28:031280"
"KBR, [01:04:06], 23","06/05/2018, 23:28:05","06/05/2018, 23:28:051281"
"KBP, [01:04:06],  1","06/05/2018, 23:28:06","06/05/2018, 23:28:061282"
"DL, [01:01:02:05:04],   0","06/05/2018, 23:28:07","06/05/2018, 23:28:071283"
"DL, [01:01:02:06:02],   0","06/05/2018, 23:28:09","06/05/2018, 23:28:091284"
"DL, [01:01:00:08:04],   0","06/05/2018, 23:28:10","06/05/2018, 23:28:101285"
"DL, [01:01:01:05:03],   0","06/05/2018, 23:28:11","06/05/2018, 23:28:111286"
"KBR, [01:04:06],  1","06/05/2018, 23:28:12","06/05/2018, 23:28:121287"
"KBP, [01:04:06],  1","06/05/2018, 23:28:14","06/05/2018, 23:28:141288"
"DL, [01:01:02:05:04], 100","06/05/2018, 23:28:15","06/05/2018, 23:28:151289"
"DL, [01:01:02:06:02], 100","06/05/2018, 23:28:17","06/05/2018, 23:28:171290"
"DL, [01:01:00:08:04], 100","06/05/2018, 23:28:18","06/05/2018, 23:28:181291"
"DL, [01:01:01:05:03], 100","06/05/2018, 23:28:19","06/05/2018, 23:28:191292"
"KBR, [01:04:06],  1","06/05/2018, 23:28:20","06/05/2018, 23:28:201293"
"KBP, [01:04:06], 23","06/05/2018, 23:28:21","06/05/2018, 23:28:211294"
"KBH, [01:04:06], 23","06/05/2018, 23:28:23","06/05/2018, 23:28:231295"
"KBR, [01:04:06], 23","06/05/2018, 23:28:24","06/05/2018, 23:28:241296"
"DL, [01:01:02:05:04],  17","06/05/2018, 23:28:25","06/05/2018, 23:28:251297"
"DL, [01:01:02:06:02],  17","06/05/2018, 23:28:26","06/05/2018, 23:28:261298"
"DL, [01:01:00:08:04],  17","06/05/2018, 23:28:28","06/05/2018, 23:28:281299"
"DL, [01:01:01:05:03],  17","06/05/2018, 23:28:29","06/05/2018, 23:28:291300"
"KBR, [01:05:18], 23","04/05/2018, 21:46:29","04/05/2018, 21:46:294094"
"DL, [01:01:00:04:04],  51","04/05/2018, 21:46:31","04/05/2018, 21:46:314095"
"DL, [01:01:00:02:02],  51","04/05/2018, 21:46:32","04/05/2018, 21:46:324096"
"DL, [01:01:01:05:01],   0","04/05/2018, 21:46:33","04/05/2018, 21:46:334097"
"KBP, [01:04:02],  3","13/05/2018, 22:32:02","13/05/2018, 22:32:0241"
"DL, [01:01:02:02:02], 100","13/05/2018, 22:32:03","13/05/2018, 22:32:0342"
"DL, [01:01:02:02:03], 100","13/05/2018, 22:32:05","13/05/2018, 22:32:0543"
"KBR, [01:04:02],  3","13/05/2018, 22:32:06","13/05/2018, 22:32:0644"
"KBP, [01:05:15],  5","04/06/2018, 20:33:20","04/06/2018, 20:33:2016"
"DL, [01:01:00:02:03],   0","04/06/2018, 20:33:21","04/06/2018, 20:33:2117"
"DL, [01:01:00:01:01],   0","04/06/2018, 20:33:22","04/06/2018, 20:33:2218"
"DL, [01:01:00:04:03],   0","04/06/2018, 20:33:23","04/06/2018, 20:33:2319"
"DL, [01:01:00:07:04],   0","04/06/2018, 20:33:25","04/06/2018, 20:33:2520"
"DL, [01:01:01:07:04],   0","04/06/2018, 20:33:26","04/06/2018, 20:33:2621"
"KBR, [01:05:15],  5","04/06/2018, 20:33:27","04/06/2018, 20:33:2722"
"KBP, [01:04:11],  1","24/06/2018, 09:59:35","24/06/2018, 09:59:3528"
"DL, [01:01:02:03:01], 100","24/06/2018, 09:59:36","24/06/2018, 09:59:3629"
"DL, [01:01:02:03:04], 100","24/06/2018, 09:59:37","24/06/2018, 09:59:3730"
"DL, [01:01:02:04:04], 100","24/06/2018, 09:59:38","24/06/2018, 09:59:3831"
"DL, [01:01:02:03:02], 100","24/06/2018, 09:59:39","24/06/2018, 09:59:3932"
"DL, [01:01:01:07:02], 100","24/06/2018, 09:59:40","24/06/2018, 09:59:4033"
"KBR, [01:04:11],  1","24/06/2018, 09:59:41","24/06/2018, 09:59:4134"
"DL, [01:01:00:08:04],   0","07/05/2018, 23:29:00","07/05/2018, 23:29:00142"
"DL, [01:01:01:05:03],   0","07/05/2018, 23:29:01","07/05/2018, 23:29:01143"
"KBR, [01:04:06],  5","07/05/2018, 23:29:02","07/05/2018, 23:29:02144"
"KBP, [01:04:06],  1","07/05/2018, 23:29:04","07/05/2018, 23:29:04145"
"DL, [01:01:02:05:04], 100","07/05/2018, 23:29:05","07/05/2018, 23:29:05146"
"DL, [01:01:02:06:02], 100","07/05/2018, 23:29:07","07/05/2018, 23:29:07147"
"KBR, [01:04:06],  1","07/05/2018, 23:29:08","07/05/2018, 23:29:08148"
"DL, [01:01:00:08:04], 100","07/05/2018, 23:29:09","07/05/2018, 23:29:09149"
"DL, [01:01:01:05:03], 100","07/05/2018, 23:29:10","07/05/2018, 23:29:10150"
"KBP, [01:04:10], 23","13/05/2018, 22:35:47","13/05/2018, 22:35:4751"
"KBR, [01:04:10], 23","13/05/2018, 22:35:48","13/05/2018, 22:35:4852"
"DL, [01:01:02:03:03],  96","13/05/2018, 22:35:49","13/05/2018, 22:35:4953"
"DL, [01:01:02:07:04],  96","13/05/2018, 22:35:51","13/05/2018, 22:35:5154"
"D","13/05/2018, 22:35:52","13/05/2018, 22:35:5255"
"L, [01:01:01:05:04],  96","13/05/2018, 22:35:52","13/05/2018, 22:35:5256"
"KBP, [01:04:10], 23","13/05/2018, 22:35:58","13/05/2018, 22:35:5857"
"DL, [01:01:01:08:01], 100","20/05/2018, 20:42:58","20/05/2018, 20:42:58105"
"KBR, [01:05:21],  1","20/05/2018, 20:42:59","20/05/2018, 20:42:59106"
"KBP, [01:04:11],  4","13/05/2018, 22:33:45","13/05/2018, 22:33:4545"
"KBR, [01","13/05/2018, 22:33:47","13/05/2018, 22:33:4746"
":04:11],  4","13/05/2018, 22:33:47","13/05/2018, 22:33:4747"
"DL, [01:01:02:02:01], 100","13/05/2018, 22:33:49","13/05/2018, 22:33:4948"
"DL, [01:01:01:05:02], 100","13/05/2018, 22:33:50","13/05/2018, 22:33:5049"
"DL, [01:01:01:04:01], 100","13/05/2018, 22:33:51","13/05/2018, 22:33:5150"
"DL, [01:01:02:02:03],   0","24/05/2018, 23:19:31","24/05/2018, 23:19:3148"
"KBR, [01:04:02],  3","24/05/2018, 23:19:32","24/05/2018, 23:19:3249"
"KBP, [01:05:18],  1","17/06/2018, 11:44:11","17/06/2018, 11:44:1135"
"DL, [01:01:00:04:04], 100","17/06/2018, 11:44:12","17/06/2018, 11:44:1236"
"DL, [01:01:01:08:04],  15","07/05/2018, 23:28:00","07/05/2018, 23:28:00135"
"DL, [01:01:00:03:02],  18","07/05/2018, 23:28:01","07/05/2018, 23:28:01136"
"KBR, [01:05:","07/05/2018, 23:28:03","07/05/2018, 23:28:03137"
"02],  3","07/05/2018, 23:28:03","07/05/2018, 23:28:03138"
"KBP, [01:04:06],  5","07/05/2018, 23:28:54","07/05/2018, 23:28:54139"
"DL, [01:01:02:05:04],   0","07/05/2018, 23:28:55","07/05/2018, 23:28:55140"
"DL, [01:01:02:06:02],   0","07/05/2018, 23:28:59","07/05/2018, 23:28:59141"
"KBP, [01:04:05],  3","18/05/2018, 19:46:44","18/05/2018, 19:46:4419"
"DL, [01:01:00:08:02], 100","18/05/2018, 19:46:45","18/05/2018, 19:46:4520"
"DL, [01:01:02:04:01], 100","18/05/2018, 19:46:46","18/05/2018, 19:46:4621"
"KBP, [01:04:05],  4","18/05/2018, 19:46:48","18/05/2018, 19:46:4822"
"DL, [01:01:02:06:04],   0","19/05/2018, 20:58:58","19/05/2018, 20:58:5857"
"DL, [01:01:01:03:01],   0","19/05/2018, 20:58:59","19/05/2018, 20:58:5958"
"KBR, [01:04:17],  5","19/05/2018, 20:59:00","19/05/2018, 20:59:0059"
"KBP, [01:05:13],  1","17/05/2018, 23:22:06","17/05/2018, 23:22:0624"
"DL, [01:01:00:02:03],   0","17/05/2018, 23:22:07","17/05/2018, 23:22:0725"
"DL, [01:01:00:01:01],   0","17/05/2018, 23:22:09","17/05/2018, 23:22:0926"
"DL, [01:01:01:03:02],   0","17/05/2018, 23:22:10","17/05/2018, 23:22:1027"
"KBR, [01:05:13],  1","17/05/2018, 23:22:12","17/05/2018, 23:22:1228"
"KBP, [01:05:10],  5","17/05/2018, 23:22:23","17/05/2018, 23:22:2329"
"DL, [01:01:00:05:01],   0","17/05/2018, 23:22:24","17/05/2018, 23:22:2430"
"DL, [01:01:00:07:03],   0","17/05/2018, 23:22:26","17/05/2018, 23:22:2631"
"DL, [01:01:01:08:03],   0","17/05/2018, 23:22:27","17/05/2018, 23:22:2732"
"DL, [01:01:00:06:01],   0","17/05/2018, 23:22:28","17/05/2018, 23:22:2833"
"DL, [01:01:02:02:03], 100","27/05/2018, 00:46:30","27/05/2018, 00:46:3017"
"KBR, [01:04:02],  3","27/05/2018, 00:46:31","27/05/2018, 00:46:3118"
"KBP, [01:04:02],  3","27/05/2018, 00:46:55","27/05/2018, 00:46:5519"
"DL, [01:01:02:02:02],   0","27/05/2018, 00:46:56","27/05/2018, 00:46:5620"
"DL, [01:01:02:02:03],   0","27/05/2018, 00:46:57","27/05/2018, 00:46:5721"
"DL, [01:01:01:","16/06/2018, 17:49:14","16/06/2018, 17:49:14122"
"04:01],   0","16/06/2018, 17:49:15","16/06/2018, 17:49:15123"
"KBR, [01:04:11],  4","16/06/2018, 17:49:16","16/06/2018, 17:49:16124"
"KBR, [01:05:22],  3","17/05/2018, 23:13:55","17/05/2018, 23:13:5510"
"KBDT, [01:05:22],  3","17/05/2018, 23:13:56","17/05/2018, 23:13:5611"
"KBR, [01:05:22],  3","17/05/2018, 23:13:57","17/05/2018, 23:13:5712"
"KBP, [01:05:22],  3","17/05/2018, 23:13:58","17/05/2018, 23:13:5813"
"KBR, [01:05:22],  3","17/05/2018, 23:13:59","17/05/2018, 23:13:5914"
"DL, [01:01:00:04:01],   0","17/05/2018, 23:14:00","17/05/2018, 23:14:0015"
"DL, [01:01:01:08:01],   0","17/05/2018, 23:14:01","17/05/2018, 23:14:0116"
"DL, [01:01:01:04:02],   0","17/05/2018, 23:14:02","17/05/2018, 23:14:0217"
"KBP, [01:05:08],  5","28/05/2018, 23:50:12","28/05/2018, 23:50:12110"
"DL, [01:01:00:03:04],   0","28/05/2018, 23:50:14","28/05/2018, 23:50:14111"
"DL, [01:01:00:03:03],   0","28/05/2018, 23:50:15","28/05/2018, 23:50:15112"
"DL, [01:01:00:02:01],   0","28/05/2018, 23:50:16","28/05/2018, 23:50:16113"
"DL, [01:01:00:02:04],   0","28/05/2018, 23:50:17","28/05/2018, 23:50:17114"
"DL, [01:01:01:03:04],   0","28/05/2018, 23:50:18","28/05/2018, 23:50:18115"
"KBR, [01:05:08],  5","28/05/2018, 23:50:20","28/05/2018, 23:50:20116"
"KBP, [01:05:07],  5","28/05/2018, 23:50:21","28/05/2018, 23:50:21117"
"DL, [01:01:00:05:02],   0","28/05/2018, 23:50:23","28/05/2018, 23:50:23118"
"KBR, [01:05:07],  5","28/05/2018, 23:50:24","28/05/2018, 23:50:24119"
"DL, [01:01","06/06/2018, 19:06:14","06/06/2018, 19:06:14118"
":02:08:03],   0","06/06/2018, 19:06:14","06/06/2018, 19:06:14119"
"DL, [01:01:02:06:04],   0","06/06/2018, 19:06:15","06/06/2018, 19:06:15120"
"KBR, [01:04:17],  5","06/06/2018, 19:06:16","06/06/2018, 19:06:16121"
"KBP, [01:05:08],  1","15/06/2018, 23:10:13","15/06/2018, 23:10:1318"
"DL, [01:01:00:03:04], 100","15/06/2018, 23:10:15","15/06/2018, 23:10:1519"
"DL, [01:01:00:03:03], 100","15/06/2018, 23:10:16","15/06/2018, 23:10:1620"
"DL, [01:01:00:02:01], 100","15/06/2018, 23:10:17","15/06/2018, 23:10:1721"
"DL, [01:01:00:02:04], 100","15/06/2018, 23:10:18","15/06/2018, 23:10:1822"
"DL, [01:01:01:03:04], 100","15/06/2018, 23:10:20","15/06/2018, 23:10:2023"
"KBR, [01:05:08],  1","15/06/2018, 23:10:21","15/06/2018, 23:10:2124"
"AT&F1E0F1Q1S0=1M0&C0&D0","29/04/2018, 00:59:33","29/04/2018, 00:59:33303"
"AT&F1E0F1Q1S0=1M0&C0&D0","29/04/2018, 00:59:36","29/04/2018, 00:59:36304"
"KBP, [01:05:14],  1","23/05/2018, 23:42:58","23/05/2018, 23:42:58218"
"KBP, [01:05:14],  5","17/05/2018, 00:30:24","17/05/2018, 00:30:2420"
"DL, [01:01:00:02:03],   0","17/05/2018, 00:30:26","17/05/2018, 00:30:2621"
"DL, [01:01:00:01:01],   0","17/05/2018, 00:30:27","17/05/2018, 00:30:2722"
"DL, [01:01:01:03:02],   0","17/05/2018, 00:30:28","17/05/2018, 00:30:2823"
"KBR, [01:05:14],  5","17/05/2018, 00:30:29","17/05/2018, 00:30:2924"
"KBP, [01:05:25],  1","10/05/2018, 22:10:23","10/05/2018, 22:10:23692"
"DL, [01:01:01:06:01], 100","10/05/2018, 22:10:24","10/05/2018, 22:10:24693"
"DL, [01:01:01:06:02], 100","10/05/2018, 22:10:25","10/05/2018, 22:10:25694"
"DL, [01:01:01:06:03], 100","10/05/2018, 22:10:26","10/05/2018, 22:10:26695"
"KBP, [01:04:17],  5","04/06/2018, 19:57:48","04/06/2018, 19:57:4811"
"DL, [01:01:02:06:03],   0","04/06/2018, 19:57:49","04/06/2018, 19:57:4912"
"DL, [01:01:02:08:03],   0","04/06/2018, 19:57:50","04/06/2018, 19:57:5013"
"DL, [01:01:02:06:04],   0","04/06/2018, 19:57:51","04/06/2018, 19:57:5114"
"KBR, [01:04:17],  5","04/06/2018, 19:57:53","04/06/2018, 19:57:5315"
"KBP, [01:04:05],  3","31/05/2018, 23:19:33","31/05/2018, 23:19:331281"
"DL, [01:01:00:08:02],   0","31/05/2018, 23:19:35","31/05/2018, 23:19:351282"
"DL, [01:01:02:04:01],   0","31/05/2018, 23:19:36","31/05/2018, 23:19:361283"
"KBR, [01:04:05],  3","31/05/2018, 23:19:37","31/05/2018, 23:19:371284"
"AT&F1E0F1Q1S0=1M0&C0&D0","11/05/2018, 22:14:49","11/05/2018, 22:14:490"
"AT&F1E0F1Q1S0=1M0&C0&D0","11/05/2018, 22:14:52","11/05/2018, 22:14:521"
"KBP, [01:04:05],  3","01/06/2018, 23:13:47","01/06/2018, 23:13:471915"
"DL, [01:01:00:08:02],   0","01/06/2018, 23:13:49","01/06/2018, 23:13:491916"
"DL, [01:01:02:04:01],   0","01/06/2018, 23:13:50","01/06/2018, 23:13:501917"
"KBR, [01:04:05],  3","01/06/2018, 23:13:51","01/06/2018, 23:13:511918"
"KBP, [01:04:07],  5","17/05/2018, 23:26:09","17/05/2018, 23:26:0935"
"DL, [01:01:02:03:03],   0","17/05/2018, 23:26:12","17/05/2018, 23:26:1236"
"DL, [01:01:02:07:04],   0","17/05/2018, 23:26:13","17/05/2018, 23:26:1337"
"DL, [01:01:01:05:04],   0","17/05/2018, 23:26:15","17/05/2018, 23:26:1538"
"KBR, [01:04:07],  5","17/05/2018, 23:26:16","17/05/2018, 23:26:1639"
"DL, [01:01:00:01:01], 100","14/05/2018, 18:21:09","14/05/2018, 18:21:0979"
"KBR, [01:05:14","14/05/2018, 18:21:10","14/05/2018, 18:21:1080"
"],  1","14/05/2018, 18:21:10","14/05/2018, 18:21:1081"
"DL, [01:01:01:03:02], 100","14/05/2018, 18:21:11","14/05/2018, 18:21:1182"
"KBP, [01:05:21],  5","23/06/2018, 23:40:30","23/06/2018, 23:40:30105"
"DL, [01:01:00:04:01],   0","23/06/2018, 23:40:31","23/06/2018, 23:40:31106"
"AT&F1E0F1Q1S0=1M0&C0&D0","23/06/2018, 23:40:44","23/06/2018, 23:40:440"
"AT&F1E0F1Q1S0=1M0&C0&D0","23/06/2018, 23:40:47","23/06/2018, 23:40:471"
"KBP, [01:04:06],  1","07/05/2018, 23:27:31","07/05/2018, 23:27:31123"
"DL, [01:01:02:05:04], 100","07/05/2018, 23:27:33","07/05/2018, 23:27:33124"
"DL, [01:01:02:06:02], 100","07/05/2018, 23:27:34","07/05/2018, 23:27:34125"
"DL, [01:01:00:08:04], 100","07/05/2018, 23:27:35","07/05/2018, 23:27:35126"
"DL, [01:01:01:05:03], 100","07/05/2018, 23:27:36","07/05/2018, 23:27:36127"
"KBR, [01:04:06],  1","07/05/2018, 23:27:38","07/05/2018, 23:27:38128"
"KBP, [01:05:02],  3","07/05/2018, 23:27:53","07/05/2018, 23:27:53129"
"DL, [01:01:00:06:04],   0","07/05/2018, 23:27:54","07/05/2018, 23:27:54130"
"DL, [01:01:02:03:01],  12","07/05/2018, 23:27:55","07/05/2018, 23:27:55131"
"DL, [01:01:02:03:04],   0","07/05/2018, 23:27:56","07/05/2018, 23:27:56132"
"DL, [01:01:02:04:04],   0","07/05/2018, 23:27:58","07/05/2018, 23:27:58133"
"DL, [01:01:02:03:02],   0","07/05/2018, 23:27:59","07/05/2018, 23:27:59134"
"KBP, [01:04:05],  3","01/06/2018, 23:13:09","01/06/2018, 23:13:091911"
"DL, [01:01:00:08:02], 100","01/06/2018, 23:13:11","01/06/2018, 23:13:111912"
"DL, [01:01:02:04:01], 100","01/06/2018, 23:13:12","01/06/2018, 23:13:121913"
"KBR, [01:04:05],  3","01/06/2018, 23:13:14","01/06/2018, 23:13:141914"
"AT&F1E0F1Q1S0=1M0&C0&D0","25/06/2018, 23:29:21","25/06/2018, 23:29:210"
"AT&F1E0F1Q1S0=1M0&C0&D0","25/06/2018, 23:29:24","25/06/2018, 23:29:241"
"KBP, [01:04:01],  4","30/05/2018, 23:55:15","30/05/2018, 23:55:15661"
"DL, [01:01:02:01:02], 100","30/05/2018, 23:55:16","30/05/2018, 23:55:16662"
"DL, [01:01:02:08:01], 100","30/05/2018, 23:55:17","30/05/2018, 23:55:17663"
"DL, [01:01:02:02:04], 100","30/05/2018, 23:55:19","30/05/2018, 23:55:19664"
"DL, [01:01:02:01:01], 100","30/05/2018, 23:55:20","30/05/2018, 23:55:20665"
"KBR, [01:04:01],  4","30/05/2018, 23:55:21","30/05/2018, 23:55:21666"
"KBP, [01:04:01], 23","30/05/2018, 23:55:23","30/05/2018, 23:55:23667"
"KBR, [01:04:01], 23","30/05/2018, 23:55:24","30/05/2018, 23:55:24668"
"DL, [01:01:02:01:02],  55","30/05/2018, 23:55:25","30/05/2018, 23:55:25669"
"DL, [01:01:02:08:01],  55","30/05/2018, 23:55:26","30/05/2018, 23:55:26670"
"DL, [01:01:02:02:04],  55","30/05/2018, 23:55:28","30/05/2018, 23:55:28671"
"DL, [01:01:02:01:01],  55","30/05/2018, 23:55:29","30/05/2018, 23:55:29672"
"KBP, [01:04:06],  5","07/05/2018, 23:31:07","07/05/2018, 23:31:07151"
"DL, [01:01:02:05:04],   0","07/05/2018, 23:31:08","07/05/2018, 23:31:08152"
"DL, [01:01:02:06:02],   0","07/05/2018, 23:31:10","07/05/2018, 23:31:10153"
"DL, [01:01:00:08:04],   0","07/05/2018, 23:31:11","07/05/2018, 23:31:11154"
"DL, [01:01:01:05:03],   0","07/05/2018, 23:31:12","07/05/2018, 23:31:12155"
"KBR, [01:04:06],  5","07/05/2018, 23:31:14","07/05/2018, 23:31:14156"
"KBP, [01:05:13],  1","17/05/2018, 23:21:16","17/05/2018, 23:21:1618"
"DL, [01:01:00:02:03], 100","17/05/2018, 23:21:18","17/05/2018, 23:21:1819"
"DL,","17/05/2018, 23:21:19","17/05/2018, 23:21:1920"
" [01:01:00:01:01], 100","17/05/2018, 23:21:20","17/05/2018, 23:21:2021"
"DL, [01:01:01:03:02], 100","17/05/2018, 23:21:21","17/05/2018, 23:21:2122"
"KBR, [01:05:13],  1","17/05/2018, 23:21:23","17/05/2018, 23:21:2323"
"KBP, [01:04:20],  3","24/06/2018, 09:58:40","24/06/2018, 09:58:4024"
"DL, [01:01:02:05:01], 100","24/06/2018, 09:58:41","24/06/2018, 09:58:4125"
"DL, [01:01:01:03:01], 100","24/06/2018, 09:58:42","24/06/2018, 09:58:4226"
"KBR, [01:04:20],  3","24/06/2018, 09:58:43","24/06/2018, 09:58:4327"
"KBR, [01:04:09],  4","06/06/2018, 19:07:24","06/06/2018, 19:07:24127"
"KBP, [01:04:17],  5","13/06/2018, 23:12:37","13/06/2018, 23:12:372"
"DL, [01:01:02:06:03],   0","13/06/2018, 23:12:38","13/06/2018, 23:12:383"
"DL, [01:01:02:08:03],   0","13/06/2018, 23:12:39","13/06/2018, 23:12:394"
"DL, [01:01:02:06:04],   0","13/06/2018, 23:12:40","13/06/2018, 23:12:405"
"KBR, [01:04:17],  5","13/06/2018, 23:12:42","13/06/2018, 23:12:426"
"DL, [01:01:00:05:01],   0","21/05/2018, 21:52:00","21/05/2018, 21:52:00124"
"DL, [01:01:00:07:03],   0","21/05/2018, 21:52:01","21/05/2018, 21:52:01125"
"DL, [01:01:01:08:03],   0","21/05/2018, 21:52:02","21/05/2018, 21:52:02126"
"DL, [01:01:00:06:01],   0","21/05/2018, 21:52:04","21/05/2018, 21:52:04127"
"DL, [01:01:00:02:03],   0","21/05/2018, 21:52:05","21/05/2018, 21:52:05128"
"DL, [01:01:00:01:01],   0","21/05/2018, 21:52:06","21/05/2018, 21:52:06129"
"KBR, [01:05:10],  5","21/05/2018, 21:52:07","21/05/2018, 21:52:07130"
"KBR, [01:04:06],  1","26/05/2018, 00:57:23","26/05/2018, 00:57:2340"
"01:00:08:04], 100","26/05/2018, 00:57:21","26/05/2018, 00:57:2138"
"DL, [01:01:01:05:03], 100","26/05/2018, 00:57:22","26/05/2018, 00:57:2239"
"KBP, [01:05:19],  3","15/05/2018, 21:54:02","15/05/2018, 21:54:0236"
"DL, [01:01:00:04:04],   0","15/05/2018, 21:54:04","15/05/2018, 21:54:0437"
"DL, [01:01:00:02:02],   0","15/05/2018, 21:54:05","15/05/2018, 21:54:0538"
"DL, [01:01:01:05:01],   0","15/05/2018, 21:54:06","15/05/2018, 21:54:0639"
"KBR, [01:05:19],  3","15/05/2018, 21:54:07","15/05/2018, 21:54:0740"
"KBP, [01:05:10],  5","21/05/2018, 21:51:59","21/05/2018, 21:51:59123"
"KBP, [01:05:18],  1","01/05/2018, 21:20:03","01/05/2018, 21:20:031930"
"DL, [01:01:00:04:04], 100","01/05/2018, 21:20:05","01/05/2018, 21:20:051931"
"DL, [01:01:00:02:02], 100","01/05/2018, 21:20:06","01/05/2018, 21:20:061932"
"DL, [01:01:01:05:01], 100","01/05/2018, 21:20:07","01/05/2018, 21:20:071933"
"KBR, [01:05:18],  1","01/05/2018, 21:20:08","01/05/2018, 21:20:081934"
"KB","01/05/2018, 21:20:29","01/05/2018, 21:20:291935"
"KBP, [01:04:03],  4","01/06/2018, 23:09:39","01/06/2018, 23:09:391895"
"DL, [01:01:01:04:01], 100","01/06/2018, 23:09:40","01/06/2018, 23:09:401896"
"KBR, [01:04:03],  4","01/06/2018, 23:09:41","01/06/2018, 23:09:411897"
"KBP, [01:04:03],  4","01/06/2018, 23:09:43","01/06/2018, 23:09:431898"
"DL, [01:01:00:08:03],   0","01/06/2018, 23:09:44","01/06/2018, 23:09:441899"
"DL, [01:01:02:04:03],   0","01/06/2018, 23:09:45","01/06/2018, 23:09:451900"
"DL, [01:01:01:01:01],   0","01/06/2018, 23:09:46","01/06/2018, 23:09:461901"
"DL, [01:01:01:01:02],   0","01/06/2018, 23:09:48","01/06/2018, 23:09:481902"
"DL, [01:01:01:01:03],   0","01/06/2018, 23:09:49","01/06/2018, 23:09:491903"
"DL, [01:01:01:01:04],   0","01/06/2018, 23:09:50","01/06/2018, 23:09:501904"
"DL, [01:01:01:02:01],   0","01/06/2018, 23:09:51","01/06/2018, 23:09:511905"
"DL, [01:01:01:02:02],   0","01/06/2018, 23:09:53","01/06/2018, 23:09:531906"
"DL, [01:01:01:02:03],   0","01/06/2018, 23:09:54","01/06/2018, 23:09:541907"
"DL, [01:01:01:02:04],   0","01/06/2018, 23:09:55","01/06/2018, 23:09:551908"
"DL, [01:01:01:04:01],   0","01/06/2018, 23:09:56","01/06/2018, 23:09:561909"
"KBR, [01:04:03],  4","01/06/2018, 23:09:57","01/06/2018, 23:09:571910"
"DL, [01:01:00:02:04],   0","29/05/2018, 23:49:00","29/05/2018, 23:49:00259"
"DL, [01:01:01:03:04],   0","29/05/2018, 23:49:02","29/05/2018, 23:49:02260"
"KBR, [01:05:08],  5","29/05/2018, 23:49:03","29/05/2018, 23:49:03261"
"KBP, [01:05:07],  1","29/05/2018, 23:49:05","29/05/2018, 23:49:05262"
"DL, [01:01:01:08:02], 100","29/05/2018, 23:49:06","29/05/2018, 23:49:06263"
